State,County,State_FIPS,County_FIPS
South Dakota,"Stanley County, South Dakota",46,117
South Dakota,"Sully County, South Dakota",46,119
South Dakota,"Todd County, South Dakota",46,121
South Dakota,"Tripp County, South Dakota",46,123
South Dakota,"Turner County, South Dakota",46,125
South Dakota,"Union County, South Dakota",46,127
South Dakota,"Walworth County, South Dakota",46,129
South Dakota,"Yankton County, South Dakota",46,135
South Dakota,"Ziebach County, South Dakota",46,137
Tennessee,"Anderson County, Tennessee",47,001
Tennessee,"Bedford County, Tennessee",47,003
Tennessee,"Benton County, Tennessee",47,005
Tennessee,"Bledsoe County, Tennessee",47,007
Tennessee,"Blount County, Tennessee",47,009
Tennessee,"Bradley County, Tennessee",47,011
Tennessee,"Campbell County, Tennessee",47,013
Tennessee,"Cannon County, Tennessee",47,015
Tennessee,"Carroll County, Tennessee",47,017
Tennessee,"Carter County, Tennessee",47,019
Tennessee,"Cheatham County, Tennessee",47,021
Tennessee,"Chester County, Tennessee",47,023
Tennessee,"Claiborne County, Tennessee",47,025
Tennessee,"Clay County, Tennessee",47,027
Tennessee,"Cocke County, Tennessee",47,029
Tennessee,"Coffee County, Tennessee",47,031
Tennessee,"Crockett County, Tennessee",47,033
Tennessee,"Cumberland County, Tennessee",47,035
Tennessee,"Davidson County, Tennessee",47,037
Tennessee,"DeKalb County, Tennessee",47,041
Tennessee,"Decatur County, Tennessee",47,039
Tennessee,"Dickson County, Tennessee",47,043
Tennessee,"Dyer County, Tennessee",47,045
Tennessee,"Fayette County, Tennessee",47,047
Tennessee,"Fentress County, Tennessee",47,049
Tennessee,"Franklin County, Tennessee",47,051
Tennessee,"Gibson County, Tennessee",47,053
Tennessee,"Giles County, Tennessee",47,055
Tennessee,"Grainger County, Tennessee",47,057
Tennessee,"Greene County, Tennessee",47,059
Tennessee,"Grundy County, Tennessee",47,061
Tennessee,"Hamblen County, Tennessee",47,063
Tennessee,"Hamilton County, Tennessee",47,065
Tennessee,"Hancock County, Tennessee",47,067
Tennessee,"Hardeman County, Tennessee",47,069
Tennessee,"Hardin County, Tennessee",47,071
Tennessee,"Hawkins County, Tennessee",47,073
Tennessee,"Haywood County, Tennessee",47,075
Tennessee,"Henderson County, Tennessee",47,077
Tennessee,"Henry County, Tennessee",47,079
Tennessee,"Hickman County, Tennessee",47,081
Tennessee,"Houston County, Tennessee",47,083
Tennessee,"Humphreys County, Tennessee",47,085
Tennessee,"Jackson County, Tennessee",47,087
Tennessee,"Jefferson County, Tennessee",47,089
Tennessee,"Johnson County, Tennessee",47,091
Tennessee,"Knox County, Tennessee",47,093
Tennessee,"Lake County, Tennessee",47,095
Tennessee,"Lauderdale County, Tennessee",47,097
Tennessee,"Lawrence County, Tennessee",47,099
Tennessee,"Lewis County, Tennessee",47,101
Tennessee,"Lincoln County, Tennessee",47,103
Tennessee,"Loudon County, Tennessee",47,105
Tennessee,"Macon County, Tennessee",47,111
Tennessee,"Madison County, Tennessee",47,113
Tennessee,"Marion County, Tennessee",47,115
Tennessee,"Marshall County, Tennessee",47,117
Tennessee,"Maury County, Tennessee",47,119
Tennessee,"McMinn County, Tennessee",47,107
Tennessee,"McNairy County, Tennessee",47,109
Tennessee,"Meigs County, Tennessee",47,121
Tennessee,"Monroe County, Tennessee",47,123
Tennessee,"Montgomery County, Tennessee",47,125
Tennessee,"Moore County, Tennessee",47,127
Tennessee,"Morgan County, Tennessee",47,129
Tennessee,"Obion County, Tennessee",47,131
Tennessee,"Overton County, Tennessee",47,133
Tennessee,"Perry County, Tennessee",47,135
Tennessee,"Pickett County, Tennessee",47,137
Tennessee,"Polk County, Tennessee",47,139
Tennessee,"Putnam County, Tennessee",47,141
Tennessee,"Rhea County, Tennessee",47,143
Tennessee,"Roane County, Tennessee",47,145
Tennessee,"Robertson County, Tennessee",47,147
Tennessee,"Rutherford County, Tennessee",47,149
Tennessee,"Scott County, Tennessee",47,151
Tennessee,"Sequatchie County, Tennessee",47,153
Tennessee,"Sevier County, Tennessee",47,155
Tennessee,"Shelby County, Tennessee",47,157
Tennessee,"Smith County, Tennessee",47,159
Tennessee,"Stewart County, Tennessee",47,161
Tennessee,"Sullivan County, Tennessee",47,163
Tennessee,"Sumner County, Tennessee",47,165
Tennessee,"Tipton County, Tennessee",47,167
Tennessee,"Trousdale County, Tennessee",47,169
Tennessee,"Unicoi County, Tennessee",47,171
Tennessee,"Union County, Tennessee",47,173
Tennessee,"Van Buren County, Tennessee",47,175
Tennessee,"Warren County, Tennessee",47,177
Tennessee,"Washington County, Tennessee",47,179
Tennessee,"Wayne County, Tennessee",47,181
Tennessee,"Weakley County, Tennessee",47,183
Tennessee,"White County, Tennessee",47,185
Tennessee,"Williamson County, Tennessee",47,187
Tennessee,"Wilson County, Tennessee",47,189
Texas,"Anderson County, Texas",48,001
Texas,"Andrews County, Texas",48,003
Texas,"Angelina County, Texas",48,005
Texas,"Aransas County, Texas",48,007
Texas,"Archer County, Texas",48,009
Texas,"Armstrong County, Texas",48,011
Texas,"Atascosa County, Texas",48,013
Texas,"Austin County, Texas",48,015
Texas,"Bailey County, Texas",48,017
Texas,"Bandera County, Texas",48,019
Texas,"Bastrop County, Texas",48,021
Texas,"Baylor County, Texas",48,023
Texas,"Bee County, Texas",48,025
Texas,"Bell County, Texas",48,027
Texas,"Bexar County, Texas",48,029
Texas,"Blanco County, Texas",48,031
Texas,"Borden County, Texas",48,033
Texas,"Bosque County, Texas",48,035
Texas,"Bowie County, Texas",48,037
Texas,"Brazoria County, Texas",48,039
Texas,"Brazos County, Texas",48,041
Texas,"Brewster County, Texas",48,043
Texas,"Briscoe County, Texas",48,045
Texas,"Brooks County, Texas",48,047
Texas,"Brown County, Texas",48,049
Texas,"Burleson County, Texas",48,051
Texas,"Burnet County, Texas",48,053
Texas,"Caldwell County, Texas",48,055
Texas,"Calhoun County, Texas",48,057
Texas,"Callahan County, Texas",48,059
Texas,"Cameron County, Texas",48,061
Texas,"Camp County, Texas",48,063
Texas,"Carson County, Texas",48,065
Texas,"Cass County, Texas",48,067
Texas,"Castro County, Texas",48,069
Texas,"Chambers County, Texas",48,071
Texas,"Cherokee County, Texas",48,073
Texas,"Childress County, Texas",48,075
Texas,"Clay County, Texas",48,077
Texas,"Cochran County, Texas",48,079
Texas,"Coke County, Texas",48,081
Texas,"Coleman County, Texas",48,083
Texas,"Collin County, Texas",48,085
Texas,"Collingsworth County, Texas",48,087
Texas,"Colorado County, Texas",48,089
Texas,"Comal County, Texas",48,091
Texas,"Comanche County, Texas",48,093
Texas,"Concho County, Texas",48,095
Texas,"Cooke County, Texas",48,097
Texas,"Coryell County, Texas",48,099
Texas,"Cottle County, Texas",48,101
Texas,"Crane County, Texas",48,103
Texas,"Crockett County, Texas",48,105
Texas,"Crosby County, Texas",48,107
Texas,"Culberson County, Texas",48,109
Texas,"Dallam County, Texas",48,111
Texas,"Dallas County, Texas",48,113
Texas,"Dawson County, Texas",48,115
Texas,"DeWitt County, Texas",48,123
Texas,"Deaf Smith County, Texas",48,117
Texas,"Delta County, Texas",48,119
Texas,"Denton County, Texas",48,121
Texas,"Dickens County, Texas",48,125
Texas,"Dimmit County, Texas",48,127
Texas,"Donley County, Texas",48,129
Texas,"Duval County, Texas",48,131
Texas,"Eastland County, Texas",48,133
Texas,"Ector County, Texas",48,135
Texas,"Edwards County, Texas",48,137
Texas,"El Paso County, Texas",48,141
Texas,"Ellis County, Texas",48,139
Texas,"Erath County, Texas",48,143
Texas,"Falls County, Texas",48,145
Texas,"Fannin County, Texas",48,147
Texas,"Fayette County, Texas",48,149
Texas,"Fisher County, Texas",48,151
Texas,"Floyd County, Texas",48,153
Texas,"Foard County, Texas",48,155
Texas,"Fort Bend County, Texas",48,157
Texas,"Franklin County, Texas",48,159
Texas,"Freestone County, Texas",48,161
Texas,"Frio County, Texas",48,163
Texas,"Gaines County, Texas",48,165
Texas,"Galveston County, Texas",48,167
Texas,"Garza County, Texas",48,169
Texas,"Gillespie County, Texas",48,171
Texas,"Glasscock County, Texas",48,173
Texas,"Goliad County, Texas",48,175
Texas,"Gonzales County, Texas",48,177
Texas,"Gray County, Texas",48,179
Texas,"Grayson County, Texas",48,181
Texas,"Gregg County, Texas",48,183
Texas,"Grimes County, Texas",48,185
Texas,"Guadalupe County, Texas",48,187
Texas,"Hale County, Texas",48,189
Texas,"Hall County, Texas",48,191
Texas,"Hamilton County, Texas",48,193
Texas,"Hansford County, Texas",48,195
Texas,"Hardeman County, Texas",48,197
Texas,"Hardin County, Texas",48,199
Texas,"Harris County, Texas",48,201
Texas,"Harrison County, Texas",48,203
Texas,"Hartley County, Texas",48,205
Texas,"Haskell County, Texas",48,207
Texas,"Hays County, Texas",48,209
Texas,"Hemphill County, Texas",48,211
Texas,"Henderson County, Texas",48,213
Texas,"Hidalgo County, Texas",48,215
Texas,"Hill County, Texas",48,217
Texas,"Hockley County, Texas",48,219
Texas,"Hood County, Texas",48,221
Texas,"Hopkins County, Texas",48,223
Texas,"Houston County, Texas",48,225
Texas,"Howard County, Texas",48,227
Texas,"Hudspeth County, Texas",48,229
Texas,"Hunt County, Texas",48,231
Texas,"Hutchinson County, Texas",48,233
Texas,"Irion County, Texas",48,235
Texas,"Jack County, Texas",48,237
Texas,"Jackson County, Texas",48,239
Texas,"Jasper County, Texas",48,241
Texas,"Jeff Davis County, Texas",48,243
Texas,"Jefferson County, Texas",48,245
Texas,"Jim Hogg County, Texas",48,247
Texas,"Jim Wells County, Texas",48,249
Texas,"Johnson County, Texas",48,251
Texas,"Jones County, Texas",48,253
Texas,"Karnes County, Texas",48,255
Texas,"Kaufman County, Texas",48,257
Texas,"Kendall County, Texas",48,259
Texas,"Kenedy County, Texas",48,261
Texas,"Kent County, Texas",48,263
Texas,"Kerr County, Texas",48,265
Texas,"Kimble County, Texas",48,267
Texas,"King County, Texas",48,269
Texas,"Kinney County, Texas",48,271
Texas,"Kleberg County, Texas",48,273
Texas,"Knox County, Texas",48,275
Texas,"La Salle County, Texas",48,283
Texas,"Lamar County, Texas",48,277
Texas,"Lamb County, Texas",48,279
Texas,"Lampasas County, Texas",48,281
Texas,"Lavaca County, Texas",48,285
Texas,"Lee County, Texas",48,287
Texas,"Leon County, Texas",48,289
Texas,"Liberty County, Texas",48,291
Texas,"Limestone County, Texas",48,293
Texas,"Lipscomb County, Texas",48,295
Texas,"Live Oak County, Texas",48,297
Texas,"Llano County, Texas",48,299
Texas,"Loving County, Texas",48,301
Texas,"Lubbock County, Texas",48,303
Texas,"Lynn County, Texas",48,305
Texas,"Madison County, Texas",48,313
Texas,"Marion County, Texas",48,315
Texas,"Martin County, Texas",48,317
Texas,"Mason County, Texas",48,319
Texas,"Matagorda County, Texas",48,321
Texas,"Maverick County, Texas",48,323
Texas,"McCulloch County, Texas",48,307
Texas,"McLennan County, Texas",48,309
Texas,"McMullen County, Texas",48,311
Texas,"Medina County, Texas",48,325
Texas,"Menard County, Texas",48,327
Texas,"Midland County, Texas",48,329
Texas,"Milam County, Texas",48,331
Texas,"Mills County, Texas",48,333
Texas,"Mitchell County, Texas",48,335
Texas,"Montague County, Texas",48,337
Texas,"Montgomery County, Texas",48,339
Texas,"Moore County, Texas",48,341
Texas,"Morris County, Texas",48,343
Texas,"Motley County, Texas",48,345
Texas,"Nacogdoches County, Texas",48,347
Texas,"Navarro County, Texas",48,349
Texas,"Newton County, Texas",48,351
Texas,"Nolan County, Texas",48,353
Texas,"Nueces County, Texas",48,355
Texas,"Ochiltree County, Texas",48,357
Texas,"Oldham County, Texas",48,359
Texas,"Orange County, Texas",48,361
Texas,"Palo Pinto County, Texas",48,363
Texas,"Panola County, Texas",48,365
Texas,"Parker County, Texas",48,367
Texas,"Parmer County, Texas",48,369
Texas,"Pecos County, Texas",48,371
Texas,"Polk County, Texas",48,373
Texas,"Potter County, Texas",48,375
Texas,"Presidio County, Texas",48,377
Texas,"Rains County, Texas",48,379
Texas,"Randall County, Texas",48,381
Texas,"Reagan County, Texas",48,383
Texas,"Real County, Texas",48,385
Texas,"Red River County, Texas",48,387
Texas,"Reeves County, Texas",48,389
Texas,"Refugio County, Texas",48,391
Texas,"Roberts County, Texas",48,393
Texas,"Robertson County, Texas",48,395
Texas,"Rockwall County, Texas",48,397
Texas,"Runnels County, Texas",48,399
Texas,"Rusk County, Texas",48,401
Texas,"Sabine County, Texas",48,403
Texas,"San Augustine County, Texas",48,405
Texas,"San Jacinto County, Texas",48,407
Texas,"San Patricio County, Texas",48,409
Texas,"San Saba County, Texas",48,411
Texas,"Schleicher County, Texas",48,413
Texas,"Scurry County, Texas",48,415
Texas,"Shackelford County, Texas",48,417
Texas,"Shelby County, Texas",48,419
Texas,"Sherman County, Texas",48,421
Texas,"Smith County, Texas",48,423
Texas,"Somervell County, Texas",48,425
Texas,"Starr County, Texas",48,427
Texas,"Stephens County, Texas",48,429
Texas,"Sterling County, Texas",48,431
Texas,"Stonewall County, Texas",48,433
Texas,"Sutton County, Texas",48,435
Texas,"Swisher County, Texas",48,437
Texas,"Tarrant County, Texas",48,439
Texas,"Taylor County, Texas",48,441
Texas,"Terrell County, Texas",48,443
Texas,"Terry County, Texas",48,445
Texas,"Throckmorton County, Texas",48,447
Texas,"Titus County, Texas",48,449
Texas,"Tom Green County, Texas",48,451
Texas,"Travis County, Texas",48,453
Texas,"Trinity County, Texas",48,455
Texas,"Tyler County, Texas",48,457
Texas,"Upshur County, Texas",48,459
Texas,"Upton County, Texas",48,461
Texas,"Uvalde County, Texas",48,463
Texas,"Val Verde County, Texas",48,465
Texas,"Van Zandt County, Texas",48,467
Texas,"Victoria County, Texas",48,469
Texas,"Walker County, Texas",48,471
Texas,"Waller County, Texas",48,473
Texas,"Ward County, Texas",48,475
Texas,"Washington County, Texas",48,477
Texas,"Webb County, Texas",48,479
Texas,"Wharton County, Texas",48,481
Texas,"Wheeler County, Texas",48,483
Texas,"Wichita County, Texas",48,485
Texas,"Wilbarger County, Texas",48,487
Texas,"Willacy County, Texas",48,489
Texas,"Williamson County, Texas",48,491
Texas,"Wilson County, Texas",48,493
Texas,"Winkler County, Texas",48,495
Texas,"Wise County, Texas",48,497
Texas,"Wood County, Texas",48,499
Texas,"Yoakum County, Texas",48,501
Texas,"Young County, Texas",48,503
Texas,"Zapata County, Texas",48,505
Texas,"Zavala County, Texas",48,507
Utah,"Beaver County, Utah",49,001
Utah,"Box Elder County, Utah",49,003
Utah,"Cache County, Utah",49,005
Utah,"Carbon County, Utah",49,007
Utah,"Daggett County, Utah",49,009
Utah,"Davis County, Utah",49,011
Utah,"Duchesne County, Utah",49,013
Utah,"Emery County, Utah",49,015
Utah,"Garfield County, Utah",49,017
Utah,"Grand County, Utah",49,019
Utah,"Iron County, Utah",49,021
Utah,"Juab County, Utah",49,023
Utah,"Kane County, Utah",49,025
Utah,"Millard County, Utah",49,027
Utah,"Morgan County, Utah",49,029
Utah,"Piute County, Utah",49,031
Utah,"Rich County, Utah",49,033
Utah,"Salt Lake County, Utah",49,035
Utah,"San Juan County, Utah",49,037
Utah,"Sanpete County, Utah",49,039
Utah,"Sevier County, Utah",49,041
Utah,"Summit County, Utah",49,043
Utah,"Tooele County, Utah",49,045
Utah,"Uintah County, Utah",49,047
Utah,"Utah County, Utah",49,049
Utah,"Wasatch County, Utah",49,051
Utah,"Washington County, Utah",49,053
Utah,"Wayne County, Utah",49,055
Utah,"Weber County, Utah",49,057
Vermont,"Addison County, Vermont",50,001
Vermont,"Bennington County, Vermont",50,003
Vermont,"Caledonia County, Vermont",50,005
Vermont,"Chittenden County, Vermont",50,007
Vermont,"Essex County, Vermont",50,009
Vermont,"Franklin County, Vermont",50,011
Vermont,"Grand Isle County, Vermont",50,013
Vermont,"Lamoille County, Vermont",50,015
Vermont,"Orange County, Vermont",50,017
Vermont,"Orleans County, Vermont",50,019
Vermont,"Rutland County, Vermont",50,021
Vermont,"Washington County, Vermont",50,023
Vermont,"Windham County, Vermont",50,025
Vermont,"Windsor County, Vermont",50,027
Virginia,"Accomack County, Virginia",51,001
Virginia,"Albemarle County, Virginia",51,003
Virginia,"Alexandria city, Virginia",51,510
Virginia,"Alleghany County, Virginia",51,005
Virginia,"Amelia County, Virginia",51,007
Virginia,"Amherst County, Virginia",51,009
Virginia,"Appomattox County, Virginia",51,011
Virginia,"Arlington County, Virginia",51,013
Virginia,"Augusta County, Virginia",51,015
Virginia,"Bath County, Virginia",51,017
Virginia,"Bedford County, Virginia",51,019
Virginia,"Bland County, Virginia",51,021
Virginia,"Botetourt County, Virginia",51,023
Virginia,"Bristol city, Virginia",51,520
Virginia,"Brunswick County, Virginia",51,025
Virginia,"Buchanan County, Virginia",51,027
Virginia,"Buckingham County, Virginia",51,029
Virginia,"Buena Vista city, Virginia",51,530
Virginia,"Campbell County, Virginia",51,031
Virginia,"Caroline County, Virginia",51,033
Virginia,"Carroll County, Virginia",51,035
Virginia,"Charles City County, Virginia",51,036
Virginia,"Charlotte County, Virginia",51,037
Virginia,"Charlottesville city, Virginia",51,540
Virginia,"Chesapeake city, Virginia",51,550
Virginia,"Chesterfield County, Virginia",51,041
Virginia,"Clarke County, Virginia",51,043
Virginia,"Colonial Heights city, Virginia",51,570
Virginia,"Covington city, Virginia",51,580
Virginia,"Craig County, Virginia",51,045
Virginia,"Culpeper County, Virginia",51,047
Virginia,"Cumberland County, Virginia",51,049
Virginia,"Danville city, Virginia",51,590
Virginia,"Dickenson County, Virginia",51,051
Virginia,"Dinwiddie County, Virginia",51,053
Virginia,"Emporia city, Virginia",51,595
Virginia,"Essex County, Virginia",51,057
Virginia,"Fairfax County, Virginia",51,059
Virginia,"Fairfax city, Virginia",51,600
Virginia,"Falls Church city, Virginia",51,610
Virginia,"Fauquier County, Virginia",51,061
Virginia,"Floyd County, Virginia",51,063
Virginia,"Fluvanna County, Virginia",51,065
Virginia,"Franklin County, Virginia",51,067
Virginia,"Franklin city, Virginia",51,620
Virginia,"Frederick County, Virginia",51,069
Virginia,"Fredericksburg city, Virginia",51,630
Virginia,"Galax city, Virginia",51,640
Virginia,"Giles County, Virginia",51,071
Virginia,"Gloucester County, Virginia",51,073
Virginia,"Goochland County, Virginia",51,075
Virginia,"Grayson County, Virginia",51,077
Virginia,"Greene County, Virginia",51,079
Virginia,"Greensville County, Virginia",51,081
Virginia,"Halifax County, Virginia",51,083
Virginia,"Hampton city, Virginia",51,650
Virginia,"Hanover County, Virginia",51,085
Virginia,"Harrisonburg city, Virginia",51,660
Virginia,"Henrico County, Virginia",51,087
Virginia,"Henry County, Virginia",51,089
Virginia,"Highland County, Virginia",51,091
Virginia,"Hopewell city, Virginia",51,670
Virginia,"Isle of Wight County, Virginia",51,093
Virginia,"James City County, Virginia",51,095
Virginia,"King George County, Virginia",51,099
Virginia,"King William County, Virginia",51,101
Virginia,"King and Queen County, Virginia",51,097
Virginia,"Lancaster County, Virginia",51,103
Virginia,"Lee County, Virginia",51,105
Virginia,"Lexington city, Virginia",51,678
Virginia,"Loudoun County, Virginia",51,107
Virginia,"Louisa County, Virginia",51,109
Virginia,"Lunenburg County, Virginia",51,111
Virginia,"Lynchburg city, Virginia",51,680
Virginia,"Madison County, Virginia",51,113
Virginia,"Manassas Park city, Virginia",51,685
Virginia,"Manassas city, Virginia",51,683
Virginia,"Martinsville city, Virginia",51,690
Virginia,"Mathews County, Virginia",51,115
Virginia,"Mecklenburg County, Virginia",51,117
Virginia,"Middlesex County, Virginia",51,119
Virginia,"Montgomery County, Virginia",51,121
Virginia,"Nelson County, Virginia",51,125
Virginia,"New Kent County, Virginia",51,127
Virginia,"Newport News city, Virginia",51,700
Virginia,"Norfolk city, Virginia",51,710
Virginia,"Northampton County, Virginia",51,131
Virginia,"Northumberland County, Virginia",51,133
Virginia,"Norton city, Virginia",51,720
Virginia,"Nottoway County, Virginia",51,135
Virginia,"Orange County, Virginia",51,137
Virginia,"Page County, Virginia",51,139
Virginia,"Patrick County, Virginia",51,141
Virginia,"Petersburg city, Virginia",51,730
Virginia,"Pittsylvania County, Virginia",51,143
Virginia,"Poquoson city, Virginia",51,735
Virginia,"Portsmouth city, Virginia",51,740
Virginia,"Powhatan County, Virginia",51,145
Virginia,"Prince Edward County, Virginia",51,147
Virginia,"Prince George County, Virginia",51,149
Virginia,"Prince William County, Virginia",51,153
Virginia,"Pulaski County, Virginia",51,155
Virginia,"Radford city, Virginia",51,750
Virginia,"Rappahannock County, Virginia",51,157
Virginia,"Richmond County, Virginia",51,159
Virginia,"Richmond city, Virginia",51,760
Virginia,"Roanoke County, Virginia",51,161
Virginia,"Roanoke city, Virginia",51,770
Virginia,"Rockbridge County, Virginia",51,163
Virginia,"Rockingham County, Virginia",51,165
Virginia,"Russell County, Virginia",51,167
Virginia,"Salem city, Virginia",51,775
Virginia,"Scott County, Virginia",51,169
Virginia,"Shenandoah County, Virginia",51,171
Virginia,"Smyth County, Virginia",51,173
Virginia,"Southampton County, Virginia",51,175
Virginia,"Spotsylvania County, Virginia",51,177
Virginia,"Stafford County, Virginia",51,179
Virginia,"Staunton city, Virginia",51,790
Virginia,"Suffolk city, Virginia",51,800
Virginia,"Surry County, Virginia",51,181
Virginia,"Sussex County, Virginia",51,183
Virginia,"Tazewell County, Virginia",51,185
Virginia,"Virginia Beach city, Virginia",51,810
Virginia,"Warren County, Virginia",51,187
Virginia,"Washington County, Virginia",51,191
Virginia,"Waynesboro city, Virginia",51,820
Virginia,"Westmoreland County, Virginia",51,193
Virginia,"Williamsburg city, Virginia",51,830
Virginia,"Winchester city, Virginia",51,840
Virginia,"Wise County, Virginia",51,195
Virginia,"Wythe County, Virginia",51,197
Virginia,"York County, Virginia",51,199
Washington,"Adams County, Washington",53,001
Washington,"Asotin County, Washington",53,003
Washington,"Benton County, Washington",53,005
Washington,"Chelan County, Washington",53,007
Washington,"Clallam County, Washington",53,009
Washington,"Clark County, Washington",53,011
Washington,"Columbia County, Washington",53,013
Washington,"Cowlitz County, Washington",53,015
Washington,"Douglas County, Washington",53,017
Washington,"Ferry County, Washington",53,019
Washington,"Franklin County, Washington",53,021
Washington,"Garfield County, Washington",53,023
Washington,"Grant County, Washington",53,025
Washington,"Grays Harbor County, Washington",53,027
Washington,"Island County, Washington",53,029
Washington,"Jefferson County, Washington",53,031
Washington,"King County, Washington",53,033
Washington,"Kitsap County, Washington",53,035
Washington,"Kittitas County, Washington",53,037
Washington,"Klickitat County, Washington",53,039
Washington,"Lewis County, Washington",53,041
Washington,"Lincoln County, Washington",53,043
Washington,"Mason County, Washington",53,045
Washington,"Okanogan County, Washington",53,047
Washington,"Pacific County, Washington",53,049
Washington,"Pend Oreille County, Washington",53,051
Washington,"Pierce County, Washington",53,053
Washington,"San Juan County, Washington",53,055
Washington,"Skagit County, Washington",53,057
Washington,"Skamania County, Washington",53,059
Washington,"Snohomish County, Washington",53,061
Washington,"Spokane County, Washington",53,063
Washington,"Stevens County, Washington",53,065
Washington,"Thurston County, Washington",53,067
Washington,"Wahkiakum County, Washington",53,069
Washington,"Walla Walla County, Washington",53,071
Washington,"Whatcom County, Washington",53,073
Washington,"Whitman County, Washington",53,075
Washington,"Yakima County, Washington",53,077
West Virginia,"Barbour County, West Virginia",54,001
West Virginia,"Berkeley County, West Virginia",54,003
West Virginia,"Boone County, West Virginia",54,005
West Virginia,"Braxton County, West Virginia",54,007
West Virginia,"Brooke County, West Virginia",54,009
West Virginia,"Cabell County, West Virginia",54,011
West Virginia,"Calhoun County, West Virginia",54,013
West Virginia,"Clay County, West Virginia",54,015
West Virginia,"Doddridge County, West Virginia",54,017
West Virginia,"Fayette County, West Virginia",54,019
West Virginia,"Gilmer County, West Virginia",54,021
West Virginia,"Grant County, West Virginia",54,023
West Virginia,"Greenbrier County, West Virginia",54,025
West Virginia,"Hampshire County, West Virginia",54,027
West Virginia,"Hancock County, West Virginia",54,029
West Virginia,"Hardy County, West Virginia",54,031
West Virginia,"Harrison County, West Virginia",54,033
West Virginia,"Jackson County, West Virginia",54,035
West Virginia,"Jefferson County, West Virginia",54,037
West Virginia,"Kanawha County, West Virginia",54,039
West Virginia,"Lewis County, West Virginia",54,041
West Virginia,"Lincoln County, West Virginia",54,043
West Virginia,"Logan County, West Virginia",54,045
West Virginia,"Marion County, West Virginia",54,049
West Virginia,"Marshall County, West Virginia",54,051
West Virginia,"Mason County, West Virginia",54,053
West Virginia,"McDowell County, West Virginia",54,047
West Virginia,"Mercer County, West Virginia",54,055
West Virginia,"Mineral County, West Virginia",54,057
West Virginia,"Mingo County, West Virginia",54,059
West Virginia,"Monongalia County, West Virginia",54,061
West Virginia,"Monroe County, West Virginia",54,063
West Virginia,"Morgan County, West Virginia",54,065
West Virginia,"Nicholas County, West Virginia",54,067
West Virginia,"Ohio County, West Virginia",54,069
West Virginia,"Pendleton County, West Virginia",54,071
West Virginia,"Pleasants County, West Virginia",54,073
West Virginia,"Pocahontas County, West Virginia",54,075
West Virginia,"Preston County, West Virginia",54,077
West Virginia,"Putnam County, West Virginia",54,079
West Virginia,"Raleigh County, West Virginia",54,081
West Virginia,"Randolph County, West Virginia",54,083
West Virginia,"Ritchie County, West Virginia",54,085
West Virginia,"Roane County, West Virginia",54,087
West Virginia,"Summers County, West Virginia",54,089
West Virginia,"Taylor County, West Virginia",54,091
West Virginia,"Tucker County, West Virginia",54,093
West Virginia,"Tyler County, West Virginia",54,095
West Virginia,"Upshur County, West Virginia",54,097
West Virginia,"Wayne County, West Virginia",54,099
West Virginia,"Webster County, West Virginia",54,101
West Virginia,"Wetzel County, West Virginia",54,103
West Virginia,"Wirt County, West Virginia",54,105
West Virginia,"Wood County, West Virginia",54,107
West Virginia,"Wyoming County, West Virginia",54,109
Wisconsin,"Adams County, Wisconsin",55,001
Wisconsin,"Ashland County, Wisconsin",55,003
Wisconsin,"Barron County, Wisconsin",55,005
Wisconsin,"Bayfield County, Wisconsin",55,007
Wisconsin,"Brown County, Wisconsin",55,009
Wisconsin,"Buffalo County, Wisconsin",55,011
Wisconsin,"Burnett County, Wisconsin",55,013
Wisconsin,"Calumet County, Wisconsin",55,015
Wisconsin,"Chippewa County, Wisconsin",55,017
Wisconsin,"Clark County, Wisconsin",55,019
Wisconsin,"Columbia County, Wisconsin",55,021
Wisconsin,"Crawford County, Wisconsin",55,023
Wisconsin,"Dane County, Wisconsin",55,025
Wisconsin,"Dodge County, Wisconsin",55,027
Wisconsin,"Door County, Wisconsin",55,029
Wisconsin,"Douglas County, Wisconsin",55,031
Wisconsin,"Dunn County, Wisconsin",55,033
Wisconsin,"Eau Claire County, Wisconsin",55,035
Wisconsin,"Florence County, Wisconsin",55,037
Wisconsin,"Fond du Lac County, Wisconsin",55,039
Wisconsin,"Forest County, Wisconsin",55,041
Wisconsin,"Grant County, Wisconsin",55,043
Wisconsin,"Green County, Wisconsin",55,045
Wisconsin,"Green Lake County, Wisconsin",55,047
Wisconsin,"Iowa County, Wisconsin",55,049
Wisconsin,"Iron County, Wisconsin",55,051
Wisconsin,"Jackson County, Wisconsin",55,053
Wisconsin,"Jefferson County, Wisconsin",55,055
Wisconsin,"Juneau County, Wisconsin",55,057
Wisconsin,"Kenosha County, Wisconsin",55,059
Wisconsin,"Kewaunee County, Wisconsin",55,061
Wisconsin,"La Crosse County, Wisconsin",55,063
Wisconsin,"Lafayette County, Wisconsin",55,065
Wisconsin,"Langlade County, Wisconsin",55,067
Wisconsin,"Lincoln County, Wisconsin",55,069
Wisconsin,"Manitowoc County, Wisconsin",55,071
Wisconsin,"Marathon County, Wisconsin",55,073
Wisconsin,"Marinette County, Wisconsin",55,075
Wisconsin,"Marquette County, Wisconsin",55,077
Wisconsin,"Menominee County, Wisconsin",55,078
Wisconsin,"Milwaukee County, Wisconsin",55,079
Wisconsin,"Monroe County, Wisconsin",55,081
